x,exact,Hancock_PLM,Hancock_PPM_tr_2shk,Local_PPM_tr_2shk,Local_PPM_exact_label_THINC,Local_PPM_carried_label_THINC,PPM_DirectEuler,PPML_trace
0.48046875,2.0,1.660735011100769,1.8618073463439941,1.8940584659576416,1.9700042009353638,1.9077359437942505,1.8598113059997559,1.9914551973342896
0.48828125,2.0,1.5991874933242798,1.7341376543045044,1.7789011001586914,1.861236333847046,1.7902064323425293,1.7319163084030151,1.9533360004425049
0.49609375,2.0,1.5353846549987793,1.5763298273086548,1.6230888366699219,1.657409906387329,1.626839280128479,1.5743144750595093,1.7427902221679688
0.50390625,1.0,1.470361351966858,1.4098111391067505,1.438140869140625,1.391175389289856,1.4314156770706177,1.4082221984863281,1.2438584566116333
0.51171875,1.0,1.4055081605911255,1.2581197023391724,1.247206211090088,1.1423156261444092,1.231584072113037,1.2569983005523682,1.0554004907608032
0.51953125,1.0,1.3422225713729858,1.1395927667617798,1.0851671695709229,1.0045995712280273,1.0683619976043701,1.1388156414031982,1.0124783515930176
0.52734375,1.0,1.2815160751342773,1.0618619918823242,0.9956884980201721,0.9838586449623108,0.9900727272033691,1.061234712600708,1.002812385559082
0.53515625,1.0,1.224244236946106,1.020828366279602,0.9819620847702026,0.9825483560562134,0.9808480739593506,1.0203157663345337,1.0006392002105713
0.54296875,1.0,1.1712884902954102,1.0046991109848022,0.9810205101966858,0.982716977596283,0.9802452921867371,1.0043107271194458,1.000154733657837
0.55078125,1.0,1.1235175132751465,1.0006439685821533,0.9813128709793091,0.9838855862617493,0.9806826114654541,1.0003448724746704,1.0000500679016113
0.55859375,1.0,1.0817687511444092,1.0000855922698975,0.9827418923377991,0.9859141111373901,0.9822997450828552,0.9998233318328857,1.000028371810913
0.56640625,1.0,1.0469573736190796,1.0000280141830444,0.9851431846618652,0.9885168671607971,0.9849298000335693,0.999762773513794,1.0000245571136475
0.57421875,1.0,1.0204007625579834,1.0000228881835938,0.9882913827896118,0.9914451241493225,0.9883375763893127,0.9997472167015076,1.0000234842300415
0.58203125,1.0,1.004402995109558,1.00002121925354,0.9918774962425232,0.9944360256195068,0.9921829700469971,0.9997287392616272,1.0000230073928833
0.58984375,1.0,0.9984219670295715,1.0000203847885132,0.9955354928970337,0.9972273111343384,0.9960699081420898,0.9997023344039917,1.0000227689743042
0.59765625,1.0,0.9964948296546936,1.000017762184143,0.9988747835159302,0.9995582699775696,0.9995608329772949,0.9996790885925293,1.0000215768814087
0.60546875,1.0,0.9959922432899475,1.0000169277191162,1.0015051364898682,1.0012177228927612,1.0022209882736206,0.9996504783630371,1.0000211000442505
0.61328125,1.0,0.9959151744842529,1.0000171661376953,1.003109097480774,1.0021432638168335,1.0037131309509277,0.9996148347854614,1.0000202655792236
0.62109375,1.0,0.9959251880645752,1.0000171661376953,1.0036695003509521,1.0024384260177612,1.0041064023971558,0.9995898008346558,1.0000191926956177
0.62890625,1.0,0.996005654335022,1.0000172853469849,1.0036036968231201,1.0023664236068726,1.0039252042770386,0.99957275390625,1.0000182390213013
0.63671875,1.0,0.9962125420570374,1.0000174045562744,1.0031496286392212,1.0020476579666138,1.003328561782837,0.9995587468147278,1.0000169277191162
0.64453125,1.0,0.9965128302574158,1.0000174045562744,1.0024683475494385,1.001603126525879,1.002536654472351,0.9995517730712891,1.0000158548355103
